"Interval_length","group"
9.02415993884532,"ITE-NUC"
8.53104351349563,"ITE-NUC"
8.41151746051381,"ITE-NUC"
7.64571379798893,"ITE-NUC"
8.41652696317928,"ITE-NUC"
7.94868214161691,"ITE-NUC"
8.84023080621411,"ITE-NUC"
8.6611347782133,"ITE-NUC"
7.89128860417166,"ITE-NUC"
7.21136893790851,"ITE-NUC"
7.73842354169185,"ITE-NUC"
8.15246842058645,"ITE-NUC"
7.87079925575956,"ITE-NUC"
14.7144271812946,"CSA-B"
15.6113661995733,"CSA-B"
12.8136351591636,"CSA-B"
11.3241424017885,"CSA-B"
13.4363430799725,"CSA-B"
13.5847646323424,"CSA-B"
12.3878113549029,"CSA-B"
12.4161347376926,"CSA-B"
12.047703830264,"CSA-B"
13.4578228591516,"CSA-B"
13.0966832840866,"CSA-B"
12.6110019510912,"CSA-B"
15.2977087922307,"CSA-B"
16.1286632678471,"CSA-B"
13.5852743298473,"CSA-B"
13.8797820003515,"CSA-B"
12.5092600931531,"CSA-B"
13.8051508744703,"CSA-B"
14.2338640425831,"CSA-B"
13.8417876002037,"CSA-B"
12.6655488452611,"CSA-B"
12.5773841575077,"CSA-B"
13.1457889028336,"CSA-B"
12.1136316953597,"CSA-B"
13.1547324770671,"CSA-B"
14.85490546525,"CSA-B"
13.8321907958915,"CSA-B"
12.6656790292122,"CSA-B"
12.2319217844933,"CSA-B"
15.7778459926077,"CSA-B"
14.4290350358058,"CSA-B"
13.5467559369826,"CSA-B"
14.7625854578285,"CSA-B"
13.490937812118,"CSA-B"
11.2047042425632,"CSA-B"
13.3913882594018,"CSA-B"
12.9490247518051,"CSA-B"
14.312475183608,"CSA-B"
13.7193601388553,"CSA-B"
12.2418723501733,"CSA-B"
13.1337258080719,"CSA-B"
13.5956626596705,"CSA-B"
12.6758380361539,"CSA-B"
11.5166829507118,"CSA-B"
14.1934835794591,"CSA-B"
13.8487828602024,"CSA-B"
14.321504867984,"CSA-B"
12.1917732436731,"CSA-B"
13.5038037116052,"CSA-B"
11.4081801894541,"CSA-B"
