"Interval_length","group"
10.9937095291531,"CSA-B"
10.4932825034814,"CSA-B"
11.2100559392294,"CSA-B"
11.5517992995963,"CSA-B"
10.8969883474881,"CSA-B"
11.0830539129571,"CSA-B"
10.8479556898384,"CSA-B"
11.3259153980229,"CSA-B"
12.0323409947328,"CSA-B"
11.4209697460967,"CSA-B"
11.0695877415783,"CSA-B"
13.1921117750502,"CSA-B"
11.3612910182589,"CSA-B"
11.5676047883138,"CSA-B"
10.4585144096024,"CSA-B"
9.97366708856654,"CSA-B"
10.7108047573685,"CSA-B"
11.8903469413964,"CSA-B"
11.3333152899053,"CSA-B"
10.8234593486205,"CSA-B"
12.712739222969,"CSA-B"
10.5544276378397,"CSA-B"
10.9116722043413,"CSA-B"
11.4914773251588,"CSA-B"
10.8034129040807,"CSA-B"
11.5799475351029,"CSA-B"
10.9356951521219,"CSA-B"
10.6971943210924,"CSA-B"
11.6322014115544,"CSA-B"
9.3913339659453,"CSA-B"
10.6278380185332,"CSA-B"
11.08043214911,"CSA-B"
11.1334487755891,"CSA-B"
11.4202022469237,"CSA-B"
10.450043069167,"CSA-B"
